,ALTRED COLLECTION DATE,COLLECTION DATE
1082,2009-08-05,08/05/09
1083,2009-08-05,08/05/09
1084,2009-08-05,08/05/09
1085,2009-09-29,09/29/09
1086,2009-09-29,09/29/09
1087,2009-09-29,09/29/09
1088,2009-11-03,11/03/09
1089,2009-11-03,11/03/09
1090,2009-11-03,11/03/09
1091,2009-11-03,11/03/09
1092,2009-11-03,11/03/09
1093,2009-09-29,09/29/09
1094,2009-09-29,09/29/09
1095,2009-11-03,11/03/09
1096,2009-11-03,11/03/09
1097,2009-11-03,11/03/09
1098,2009-11-03,11/03/09
1099,2009-11-03,11/03/09
1100,2009-11-03,11/03/09
1101,2009-11-03,11/03/09
1102,2009-11-03,11/03/09
1103,2009-11-03,11/03/09
1104,2009-11-03,11/03/09
1105,2009-11-03,11/03/09
1106,2009-11-03,11/03/09
1107,2009-11-03,11/03/09
1108,2009-11-03,11/03/09
1109,2009-11-03,11/03/09
1110,2009-11-03,11/03/09
1111,2009-09-29,09/29/09
1112,2009-11-03,11/03/09
1113,2009-11-03,11/03/09
1114,2009-11-03,11/03/09
1115,2009-11-03,11/03/09
1116,2009-11-03,11/03/09
1117,2009-11-03,11/03/09
1118,2009-11-03,11/03/09
1119,2009-09-29,09/29/09
1120,2009-11-03,11/03/09
1121,2009-11-03,11/03/09
1122,2009-11-03,11/03/09
1123,2009-11-03,11/03/09
1124,2009-11-03,11/03/09
1125,2009-11-03,11/03/09
1126,2009-11-03,11/03/09
1127,2009-11-03,11/03/09
1128,2009-11-03,11/03/09
1129,2009-11-03,11/03/09
1130,2009-11-03,11/03/09
1131,2009-11-03,11/03/09
1132,2009-11-03,11/03/09
1133,2009-11-03,11/03/09
1134,2009-11-03,11/03/09
1135,2009-11-03,11/03/09
1136,2009-11-03,11/03/09
1137,2009-11-03,11/03/09
1138,2009-11-03,11/03/09
1139,2009-11-03,11/03/09
1140,2009-11-03,11/03/09
1141,2009-11-03,11/03/09
1142,2009-11-03,11/03/09
1143,2009-11-03,11/03/09
1144,2010-06-29,29/06/2010
1145,2010-09-07,09/07/2010
1146,2010-07-20,20/07/2010
1147,2010-10-08,10/08/2010
1148,2010-08-13,13/08/2010
1149,2010-08-13,13/08/2010
1150,2010-08-17,17/08/2010
1151,2010-09-21,21/09/2010
1152,2010-02-11,02/11/2010
1153,2010-09-11,09/11/2010
1154,2010-12-11,12/11/2010
1155,2010-11-16,16/11/2010
1156,2011-05-31,31/05/2011
1157,2011-02-06,02/06/2011
1158,2011-06-28,28/06/2011
1159,2011-06-14,14/06/2011
1160,2011-06-21,21/06/2011
1161,2011-12-07,12/07/2011
1162,2011-12-07,12/07/2011
1163,2011-07-21,21/07/2011
1164,2011-07-19,19/07/2011
1165,2011-07-29,29/07/2011
1166,2011-07-25,25/07/2011
1167,2011-07-28,28/07/2011
1168,2011-08-02,08/02/2011
1169,2011-08-02,08/02/2011
1170,2011-08-25,25/08/2011
1171,2011-08-25,25/08/2011
1172,2011-10-06,10/06/2011
1173,2011-10-06,10/06/2011
1174,2011-11-10,11/10/2011
1175,2011-11-10,11/10/2011
1176,2011-10-13,13/10/2011
1177,2011-10-25,25/10/2011
1178,2011-10-25,25/10/2011
1179,2011-10-25,25/10/2011
1180,2011-10-25,25/10/2011
1181,2011-10-27,27/10/2011
1182,2011-10-27,27/10/2011
1183,2011-03-11,03/11/2011
1184,2011-11-15,15/11/2011
1185,2011-11-15,15/11/2011
1186,2011-12-11,12/11/2011
1187,2011-11-17,17/11/2011
1188,2008-11-11,11/11/08
1189,2009-02-03,02/03/09
1190,2009-02-03,02/03/09
1191,2009-04-28,04/28/09
1192,2008-08-19,08/19/08
1193,2008-08-19,08/19/08
1194,2008-11-11,11/11/08
1195,2009-02-03,02/03/09
1196,2009-02-03,02/03/09
1197,2009-02-03,02/03/09
1198,2009-02-03,02/03/09
1199,2008-08-19,08/19/08
1200,2008-08-19,08/19/08
1201,2008-08-19,08/19/08
1202,2008-08-19,08/19/08
1203,2008-08-19,08/19/08
1204,2008-08-19,08/19/08
1205,2008-08-25,08/25/08
1206,2008-09-08,09/08/08
1207,2008-09-22,09/22/08
1208,2008-10-06,10/06/08
1209,2008-10-06,10/06/08
1210,2008-11-03,11/03/08
1211,2008-11-17,11/17/08
1212,2008-11-17,11/17/08
1213,2008-08-25,08/25/08
1214,2008-09-08,09/08/08
1215,2008-09-08,09/08/08
1216,2008-09-22,09/22/08
1217,2008-09-22,09/22/08
1218,2008-10-06,10/06/08
1219,2008-10-06,10/06/08
1220,2008-11-03,11/03/08
1221,2008-11-03,11/03/08
1222,2008-11-17,11/17/08
1223,2008-11-17,11/17/08
1224,2008-08-25,08/25/08
1225,2008-09-22,09/22/08
1226,2008-09-22,09/22/08
1227,2008-10-06,10/06/08
1228,2008-10-06,10/06/08
1229,2008-10-20,10/20/08
1230,2008-11-17,11/17/08
1231,2008-11-17,11/17/08
1232,2008-12-15,12/15/08
1233,2008-12-15,12/15/08
1234,2008-08-25,08/25/08
1235,2008-09-22,09/22/08
1236,2008-09-22,09/22/08
1237,2008-10-06,10/06/08
1238,2008-10-06,10/06/08
1239,2008-10-20,10/20/08
1240,2008-10-20,10/20/08
1241,2008-11-17,11/17/08
1242,2008-11-17,11/17/08
1243,2008-12-15,12/15/08
1244,2008-08-26,08/26/08
1245,2008-12-02,12/02/08
1246,2008-12-02,12/02/08
1247,2009-02-24,02/24/09
1248,2009-02-24,02/24/09
1249,2009-05-26,05/26/09
1250,2008-08-26,08/26/08
1251,2008-08-26,08/26/08
1252,2008-12-02,12/02/08
1253,2008-12-02,12/02/08
1254,2009-05-26,05/26/09
1255,2009-05-26,05/26/09
1256,2008-11-04,11/04/08
1257,2008-11-04,11/04/08
1258,2008-11-04,11/04/08
1259,2008-09-23,09/23/08
1260,2008-09-23,09/23/08
1261,2008-08-27,08/27/08
1262,2008-08-27,08/27/08
1263,2008-08-27,08/27/08
1264,2008-11-19,11/19/08
1265,2009-02-11,02/11/09
1266,2009-02-11,02/11/09
1267,2009-05-06,05/06/09
1268,2009-07-29,07/29/09
1269,2009-07-29,07/29/09
1270,2009-07-29,07/29/09
1271,2010-01-13,01/13/10
1272,2010-01-13,01/13/10
1273,2008-08-27,08/27/08
1274,2008-08-27,08/27/08
1275,2008-08-27,08/27/08
1276,2008-11-19,11/19/08
1277,2009-02-11,02/11/09
1278,2009-05-06,05/06/09
1279,2009-07-29,07/29/09
1280,2010-01-13,01/13/10
1281,2008-09-02,09/02/08
1282,2008-09-30,09/30/08
1283,2008-10-14,10/14/08
1284,2008-10-14,10/14/08
1285,2008-10-28,10/28/08
1286,2008-11-25,11/25/08
1287,2008-11-25,11/25/08
1288,2008-12-23,12/23/08
1289,2008-12-23,12/23/08
1290,2009-03-17,03/17/09
1291,2009-06-09,06/09/09
1292,2008-09-02,09/02/08
1293,2008-09-30,09/30/08
1294,2008-09-30,09/30/08
1295,2008-10-14,10/14/08
1296,2008-10-14,10/14/08
1297,2008-10-28,10/28/08
1298,2008-11-25,11/25/08
1299,2008-12-23,12/23/08
1300,2008-12-23,12/23/08
1301,2009-03-17,03/17/09
1302,2009-06-09,06/09/09
1303,2008-09-30,09/30/08
1304,2008-09-30,09/30/08
1305,2008-09-30,09/30/08
1306,2008-09-02,09/02/08
1307,2008-09-30,09/30/08
1308,2008-09-30,09/30/08
1309,2008-10-14,10/14/08
1310,2008-10-14,10/14/08
1311,2008-10-28,10/28/08
1312,2008-10-28,10/28/08
1313,2008-11-25,11/25/08
1314,2008-12-23,12/23/08
1315,2008-12-23,12/23/08
1316,2009-03-17,03/17/09
1317,2009-06-09,06/09/09
1318,2008-09-02,09/02/08
1319,2008-09-02,09/02/08
1320,2008-09-30,09/30/08
1321,2008-10-14,10/14/08
1322,2008-10-14,10/14/08
1323,2008-10-28,10/28/08
1324,2008-11-25,11/25/08
1325,2008-12-23,12/23/08
1326,2008-12-23,12/23/08
1327,2009-03-17,03/17/09
1328,2009-06-09,06/09/09
1329,2008-09-30,09/30/08
1330,2008-09-30,09/30/08
1331,2008-09-19,09/19/08
1332,2008-09-19,09/19/08
1333,2008-10-03,10/03/08
1334,2008-10-17,10/17/08
1335,2008-11-14,11/14/08
1336,2008-12-12,12/12/08
1337,2008-09-19,09/19/08
1338,2008-10-03,10/03/08
1339,2008-10-17,10/17/08
1340,2008-10-17,10/17/08
1341,2008-11-14,11/14/08
1342,2008-12-12,12/12/08
1343,2008-12-12,12/12/08
1344,2008-09-19,09/19/08
1345,2008-12-05,12/05/08
1346,2009-03-06,03/06/09
1347,2009-06-05,06/05/09
1348,2008-09-19,09/19/08
1349,2008-12-05,12/05/08
1350,2009-03-06,03/06/09
1351,2009-06-05,06/05/09
1352,2008-11-14,11/14/08
1353,2008-10-17,10/17/08
1354,2008-09-26,09/26/08
1355,2009-01-02,01/02/09
1356,2009-01-23,01/23/09
1357,2009-01-30,01/30/09
1358,2009-02-13,02/13/09
1359,2009-03-13,03/13/09
1360,2009-04-10,04/10/09
1361,2009-04-10,04/10/09
1362,2008-09-26,09/26/08
1363,2009-01-02,01/02/09
1364,2009-01-16,01/16/09
1365,2009-01-30,01/30/09
1366,2009-02-13,02/13/09
1367,2009-03-13,03/13/09
1368,2009-04-10,04/10/09
1369,2008-10-14,10/14/08
1370,2008-10-14,10/14/08
1371,2009-01-06,01/06/09
1372,2009-01-06,01/06/09
1373,2009-03-31,03/31/09
1374,2009-03-31,03/31/09
1375,2009-06-30,06/30/09
1376,2009-12-01,12/01/09
1377,2010-02-23,02/23/10
1378,2008-10-14,10/14/08
1379,2008-10-14,10/14/08
1380,2008-10-14,10/14/08
1381,2008-10-14,10/14/08
1382,2009-01-06,01/06/09
1383,2009-03-31,03/31/09
1384,2009-06-23,06/23/09
1385,2009-12-01,12/01/09
1386,2009-12-01,12/01/09
1387,2010-02-23,02/23/10
1388,2010-02-23,02/23/10
1389,2008-10-14,10/14/08
1390,2009-01-30,01/30/09
1391,2009-03-20,03/20/09
1392,2009-04-03,04/03/09
1393,2009-04-17,04/17/09
1394,2009-05-15,05/15/09
1395,2009-06-19,06/19/09
1396,2009-01-30,01/30/09
1397,2009-03-20,03/20/09
1398,2009-04-03,04/03/09
1399,2009-04-17,04/17/09
1400,2009-05-15,05/15/09
1401,2009-06-12,06/12/09
1402,2008-12-16,12/16/08
1403,2009-01-13,01/13/09
1404,2009-01-27,01/27/09
1405,2009-02-24,02/24/09
1406,2009-03-31,03/31/09
1407,2009-04-28,04/28/09
1408,2008-12-16,12/16/08
1409,2008-12-16,12/16/08
1410,2009-01-13,01/13/09
1411,2009-01-13,01/13/09
1412,2009-01-27,01/27/09
1413,2009-03-31,03/31/09
1414,2009-04-28,04/28/09
1415,2009-02-11,02/11/09
1416,2009-11-18,11/18/09
1417,2009-11-18,11/18/09
1418,2010-02-10,02/10/10
1419,2010-02-17,02/17/10
1420,2010-03-03,03/03/10
1421,2010-03-31,03/31/10
1422,2010-03-31,03/31/10
1423,2009-11-18,11/18/09
1424,2010-02-10,02/10/10
1425,2010-02-17,02/17/10
1426,2010-03-03,03/03/10
1427,2010-03-31,03/31/10
1428,2009-11-18,11/18/09
1429,2008-12-30,12/30/08
1430,2009-06-30,06/30/09
1431,2009-08-25,08/25/09
1432,2009-12-15,12/15/09
1433,2008-12-30,12/30/08
1434,2009-06-30,06/30/09
1435,2009-08-25,08/25/09
1436,2009-12-15,12/15/09
1437,2008-12-30,12/30/08
1438,2008-12-30,12/30/08
1439,2008-12-30,12/30/08
1440,2008-12-30,12/30/08
1441,2009-01-16,01/16/09
1442,2009-01-30,01/30/09
1443,2009-02-13,02/13/09
1444,2009-02-13,02/13/09
1445,2009-02-27,02/27/09
1446,2009-03-13,03/13/09
1447,2009-04-10,04/10/09
1448,2009-01-16,01/16/09
1449,2009-02-13,02/13/09
1450,2009-02-27,02/27/09
1451,2009-03-13,03/13/09
1452,2009-03-13,03/13/09
1453,2009-04-10,04/10/09
1454,2009-04-21,04/21/09
1455,2009-06-16,06/16/09
1456,2009-12-01,12/01/09
1457,2010-01-26,01/26/10
1458,2009-06-16,06/16/09
1459,2009-08-11,08/11/09
1460,2009-12-01,12/01/09
1461,2010-01-26,01/26/10
1462,2009-06-24,06/24/09
1463,2009-08-12,08/12/09
1464,2009-08-26,08/26/09
1465,2009-08-26,08/26/09
1466,2009-09-09,09/09/09
1467,2009-10-07,10/07/09
1468,2009-11-04,11/04/09
1469,2009-06-24,06/24/09
1470,2009-08-12,08/12/09
1471,2009-08-26,08/26/09
1472,2009-09-09,09/09/09
1473,2009-10-07,10/07/09
1474,2009-11-04,11/04/09
1475,2010-01-18,01/18/10
1476,2010-03-15,03/15/10
1477,2009-05-25,05/25/09
1478,2009-05-25,05/25/09
1479,2010-01-04,01/04/10
1480,2010-01-04,01/04/10
1481,2010-01-18,01/18/10
1482,2010-02-15,02/15/10
1483,2010-02-15,02/15/10
1484,2010-03-15,03/15/10
1485,2009-09-28,09/28/09
1486,2009-09-28,09/28/09
1487,2009-04-22,04/22/09
1488,2009-08-12,08/12/09
1489,2009-10-07,10/07/09
1490,2009-12-02,12/02/09
1491,2010-01-27,01/27/10
1492,2010-03-31,03/31/10
1493,2010-03-31,03/31/10
1494,2009-06-17,06/17/09
1495,2009-08-12,08/12/09
1496,2009-10-07,10/07/09
1497,2009-12-02,12/02/09
1498,2010-03-31,03/31/10
1499,2010-03-31,03/31/10
1500,2009-04-22,04/22/09
1501,2009-04-22,04/22/09
1502,2010-03-15,03/15/10
1503,2010-03-15,03/15/10
1504,2008-10-14,10/14/08
1505,2008-09-02,09/02/08
1506,2008-11-25,11/25/08
1507,2008-10-28,10/28/08
1508,2008-08-19,08/19/08
1509,2008-11-11,11/11/08
1510,2009-04-28,04/28/09
1511,2009-02-03,02/03/09
1512,2008-11-11,11/11/08
1513,2008-08-19,08/19/08
1514,2009-02-03,02/03/09
1515,2009-04-10,04/10/09
1516,2009-02-13,02/13/09
1517,2009-03-13,03/13/09
1518,2009-01-02,01/02/09
1519,2009-01-23,01/23/09
1520,2008-09-26,09/26/08
1521,2009-01-30,01/30/09
1522,2009-04-10,04/10/09
1523,2009-02-13,02/13/09
1524,2009-03-13,03/13/09
1525,2009-01-16,01/16/09
1526,2009-01-02,01/02/09
1527,2009-01-30,01/30/09
1528,2008-10-14,10/14/08
1529,2009-12-01,12/01/09
1530,2008-10-14,10/14/08
1531,2009-06-30,06/30/09
1532,2009-03-31,03/31/09
1533,2009-01-06,01/06/09
1534,2009-12-01,12/01/09
1535,2008-10-14,10/14/08
1536,2010-02-23,02/23/10
1537,2009-06-23,06/23/09
1538,2009-03-31,03/31/09
1539,2009-01-06,01/06/09
1540,2009-06-19,06/19/09
1541,2009-06-12,06/12/09
1542,2009-01-30,01/30/09
1543,2009-01-13,01/13/09
1544,2008-12-16,12/16/08
1545,2009-02-24,02/24/09
1546,2009-01-27,01/27/09
1547,2009-04-28,04/28/09
1548,2009-03-31,03/31/09
1549,2009-01-13,01/13/09
1550,2008-12-16,12/16/08
1551,2009-01-27,01/27/09
1552,2009-04-28,04/28/09
1553,2009-03-31,03/31/09
1554,2009-11-18,11/18/09
1555,2010-02-10,02/10/10
1556,2009-02-11,02/11/09
1557,2010-02-17,02/17/10
1558,2009-11-18,11/18/09
1559,2010-03-03,03/03/10
1560,2010-03-31,03/31/10
1561,2010-02-10,02/10/10
1562,2010-02-17,02/17/10
1563,2009-11-18,11/18/09
1564,2010-03-03,03/03/10
1565,2010-03-31,03/31/10
1566,2008-12-30,12/30/08
1567,2009-12-15,12/15/09
1568,2009-08-25,08/25/09
1569,2009-06-30,06/30/09
1570,2008-12-30,12/30/08
1571,2009-12-15,12/15/09
1572,2009-02-24,02/24/09
1573,2009-08-25,08/25/09
1574,2008-12-30,12/30/08
1575,2009-06-30,06/30/09
1576,2009-04-10,04/10/09
1577,2009-02-13,02/13/09
1578,2009-03-13,03/13/09
1579,2009-01-16,01/16/09
1580,2009-02-27,02/27/09
1581,2009-01-30,01/30/09
1582,2009-04-10,04/10/09
1583,2009-02-13,02/13/09
1584,2009-03-13,03/13/09
1585,2009-01-16,01/16/09
1586,2009-02-27,02/27/09
1587,2009-01-30,01/30/09
1588,2008-09-08,09/08/08
1589,2009-12-01,12/01/09
1590,2009-06-16,06/16/09
1591,2009-04-21,04/21/09
1592,2010-01-26,01/26/10
1593,2009-12-01,12/01/09
1594,2009-08-11,08/11/09
1595,2009-06-16,06/16/09
1596,2010-01-26,01/26/10
1597,2009-08-12,08/12/09
1598,2009-06-24,06/24/09
1599,2009-08-26,08/26/09
1600,2009-11-04,11/04/09
1601,2009-10-07,10/07/09
1602,2009-09-09,09/09/09
1603,2009-06-24,06/24/09
1604,2008-08-25,08/25/08
1605,2008-12-15,12/15/08
1606,2008-08-25,08/25/08
1607,2009-09-28,09/28/09
1608,2010-03-15,03/15/10
1609,2010-01-18,01/18/10
1610,2010-02-15,02/15/10
1611,2010-03-15,03/15/10
1612,2010-01-18,01/18/10
1613,2009-05-25,05/25/09
1614,2010-01-04,01/04/10
1615,2009-08-12,08/12/09
1616,2009-12-02,12/02/09
1617,2009-04-22,04/22/09
1618,2010-01-27,01/27/10
1619,2010-03-31,03/31/10
1620,2009-10-07,10/07/09
1621,2009-08-12,08/12/09
1622,2009-06-17,06/17/09
1623,2009-12-02,12/02/09
1624,2010-03-31,03/31/10
1625,2009-10-07,10/07/09
1626,2008-11-04,11/04/08
1627,2008-09-23,09/23/08
1628,2008-12-02,12/02/08
1629,2009-02-24,02/24/09
1630,2009-05-26,05/26/09
1631,2008-08-26,08/26/08
1632,2008-12-02,12/02/08
1633,2009-05-26,05/26/09
1634,2008-08-26,08/26/08
1635,2009-05-06,05/06/09
1636,2009-02-11,02/11/09
1637,2010-01-13,01/13/10
1638,2008-11-19,11/19/08
1639,2008-08-27,08/27/08
1640,2009-07-29,07/29/09
1641,2009-05-06,05/06/09
1642,2009-02-11,02/11/09
1643,2010-01-13,01/13/10
1644,2008-11-19,11/19/08
1645,2008-08-27,08/27/08
1646,2009-07-29,07/29/09
1647,2008-09-30,09/30/08
1648,2008-09-30,09/30/08
1649,2009-03-17,03/17/09
1650,2008-09-02,09/02/08
1651,2008-12-23,12/23/08
1652,2009-06-09,06/09/09
1653,2008-10-14,10/14/08
1654,2009-03-17,03/17/09
1655,2008-09-02,09/02/08
1656,2008-12-23,12/23/08
1657,2009-06-09,06/09/09
1658,2008-09-30,09/30/08
1659,2008-09-02,09/02/08
1660,2009-03-17,03/17/09
1661,2008-09-02,09/02/08
1662,2008-12-23,12/23/08
1663,2008-10-28,10/28/08
1664,2009-06-09,06/09/09
1665,2008-11-14,11/14/08
1666,2008-10-03,10/03/08
1667,2008-12-12,12/12/08
1668,2008-11-14,11/14/08
1669,2008-10-03,10/03/08
1670,2008-11-14,11/14/08
1671,2008-09-19,09/19/08
1672,2008-12-05,12/05/08
1673,2009-06-05,06/05/09
1674,2009-03-06,03/06/09
1675,2008-09-19,09/19/08
1676,2008-12-05,12/05/08
1677,2009-06-05,06/05/09
1678,2009-03-06,03/06/09
1679,2012-08-23,08/23/12
1680,2013-02-28,02/28/13
1681,2012-02-24,02/24/12
1682,2012-08-29,08/29/12
1683,2013-02-27,02/27/13
1684,2012-02-29,02/29/12
1685,2012-09-21,09/21/12
1686,2013-03-21,03/21/13
1687,2012-03-22,03/22/12
1688,2012-08-23,08/23/12
1689,2013-02-22,02/22/13
1690,2012-02-23,02/23/12
1691,2012-09-21,09/21/12
1692,2013-03-25,03/25/13
1693,2012-03-22,03/22/12
1694,2012-09-04,09/04/12
1695,2013-03-06,03/06/13
1696,2012-03-07,03/07/12
1697,2012-10-03,10/03/12
1698,2013-04-11,04/11/13
1699,2012-04-04,04/04/12
1700,2012-10-12,10/12/12
1701,2013-04-11,04/11/13
1702,2012-04-13,04/13/12
1703,2012-07-11,07/11/12
1704,2013-01-16,01/16/13
1705,2012-01-13,01/13/12
1706,2012-09-11,09/11/12
1707,2013-03-12,03/12/13
1708,2012-03-14,03/14/12
1709,2012-10-16,10/16/12
1710,2013-04-17,04/17/13
1711,2012-04-18,04/18/12
1712,2012-03-02,03/02/12
1713,2013-02-28,02/28/13
1714,2013-02-28,02/28/13
1715,2012-11-07,11/07/12
1716,2013-05-08,05/08/13
1717,2012-05-08,05/08/12
1718,2012-11-09,11/09/12
1719,2013-05-10,05/10/13
1720,2012-05-09,05/09/12
1721,2012-10-26,10/26/12
1722,2013-04-26,04/26/13
1723,2012-04-27,04/27/12
1724,2012-12-05,12/05/12
1725,2013-06-04,06/04/13
1726,2012-06-12,06/12/12
1727,2012-11-27,11/27/12
1728,2013-05-28,05/28/13
1729,2012-05-31,05/31/12
1730,2012-10-24,10/24/12
1731,2013-04-24,04/24/13
1732,2012-04-26,04/26/12
1733,2012-11-28,11/28/12
1734,2013-05-29,05/29/13
1735,2012-05-30,05/30/12
1736,2012-11-08,11/08/12
1737,2013-05-09,05/09/13
1738,2012-05-15,05/15/12
1739,2012-11-05,11/05/12
1740,2013-05-03,05/03/13
1741,2012-05-09,05/09/12
1742,2012-11-05,11/05/12
1743,2013-05-02,05/02/13
1744,2012-04-26,04/26/12
1745,2012-11-08,11/08/12
1746,2013-05-09,05/09/13
1747,2012-05-04,05/04/12
1748,2012-10-12,10/12/12
1749,2013-04-12,04/12/13
1750,2012-04-11,04/11/12
1751,2012-11-29,11/29/12
1752,2013-05-29,05/29/13
1753,2012-05-29,05/29/12
1754,2012-10-30,10/30/12
1755,2013-04-29,04/29/13
1756,2012-05-02,05/02/12
1757,2012-11-14,11/14/12
1758,2013-05-15,05/15/13
1759,2012-05-22,05/22/12
1760,2012-12-05,12/05/12
1761,2013-06-05,06/05/13
1762,2012-06-05,06/05/12
1763,2012-11-27,11/27/12
1764,2013-05-28,05/28/13
1765,2012-05-29,05/29/12
1766,2012-11-20,11/20/12
1767,2013-05-15,05/15/13
1768,2012-05-16,05/16/12
1769,2012-12-13,12/13/12
1770,2013-06-13,06/13/13
1771,2012-06-12,06/12/12
1772,2012-12-12,12/12/12
1773,2013-06-14,06/14/13
1774,2012-06-15,06/15/12
1775,2012-11-29,11/29/12
1776,2013-05-30,05/30/13
1777,2012-06-04,06/04/12
1778,2012-11-13,11/13/12
1779,2013-05-09,05/09/13
1780,2012-05-16,05/16/12
1781,2012-12-07,12/07/12
1782,2013-06-13,06/13/13
1783,2012-06-12,06/12/12
1784,2013-01-03,01/03/13
1785,2013-07-04,07/04/13
1786,2012-06-29,06/29/12
1787,2012-12-31,12/31/12
1788,2013-07-02,07/02/13
1789,2012-06-28,06/28/12
1790,2012-12-04,12/04/12
1791,2013-06-06,06/06/13
1792,2012-06-11,06/11/12
1793,2012-12-27,12/27/12
1794,2013-06-28,06/28/13
1795,2012-06-27,06/27/12
1796,2012-12-27,12/27/12
1797,2013-06-27,06/27/13
1798,2012-07-04,07/04/12
1799,2012-11-22,11/22/12
1800,2013-05-23,05/23/13
1801,2012-06-04,06/04/12
1802,2012-12-06,12/06/12
1803,2013-06-06,06/06/13
1804,2012-06-11,06/11/12
1805,2012-12-12,12/12/12
1806,2013-06-12,06/12/13
1807,2012-06-21,06/21/12
1808,2012-11-06,11/06/12
1809,2013-05-08,05/08/13
1810,2012-05-08,05/08/12
1811,2012-12-27,12/27/12
1812,2013-06-25,06/25/13
1813,2012-07-04,07/04/12
1814,2012-12-12,12/12/12
1815,2013-06-12,06/12/13
1816,2012-06-14,06/14/12
1817,2012-12-24,12/24/12
1818,2013-06-25,06/25/13
1819,2012-06-25,06/25/12
1820,2013-01-28,01/28/13
1821,2013-07-18,07/18/13
1822,2012-07-12,07/12/12
1823,2013-01-17,01/17/13
1824,2013-07-18,07/18/13
1825,2012-07-19,07/19/12
1826,2013-01-17,01/17/13
1827,2013-07-16,07/16/13
1828,2012-07-20,07/20/12
1829,2013-02-05,02/05/13
1830,2013-08-06,08/06/13
1831,2012-08-13,08/13/12
1832,2013-01-17,01/17/13
1833,2013-07-18,07/18/13
1834,2012-07-18,07/18/12
1835,2013-01-04,01/04/13
1836,2013-07-02,07/02/13
1837,2012-07-03,07/03/12
1838,2013-01-29,01/29/13
1839,2013-07-30,07/30/13
1840,2012-08-02,08/02/12
1841,2013-02-05,02/05/13
1842,2013-08-06,08/06/13
1843,2012-08-13,08/13/12
1844,2013-01-24,01/24/13
1845,2013-07-30,07/30/13
1846,2012-07-27,07/27/12
1847,2013-01-25,01/25/13
1848,2013-07-29,07/29/13
1849,2012-07-27,07/27/12
1850,2013-02-08,02/08/13
1851,2013-08-14,08/14/13
1852,2012-08-15,08/15/12
1853,2013-01-25,01/25/13
1854,2013-07-24,07/24/13
1855,2012-07-25,07/25/12
1856,2013-02-21,02/21/13
1857,2013-08-22,08/22/13
1858,2012-09-12,09/12/12
1859,2013-01-31,01/31/13
1860,2013-07-31,07/31/13
1861,2012-08-07,08/07/12
1862,2013-01-30,01/30/13
1863,2013-07-12,07/12/13
1864,2012-07-18,07/18/12
1865,2013-02-20,02/20/13
1866,2013-08-21,08/21/13
1867,2012-08-22,08/22/12
1868,2013-01-31,01/31/13
1869,2013-07-25,07/25/13
1870,2012-07-31,07/31/12
1871,2013-02-07,02/07/13
1872,2013-08-12,08/12/13
1873,2012-08-09,08/09/12
1874,2013-03-14,03/14/13
1875,2013-09-12,09/12/13
1876,2012-09-19,09/19/12
1877,2013-03-07,03/07/13
1878,2013-09-05,09/05/13
1879,2012-09-06,09/06/12
1880,2013-03-06,03/06/13
1881,2013-09-04,09/04/13
1882,2012-09-13,09/13/12
1883,2013-03-28,03/28/13
1884,2013-09-26,09/26/13
1885,2012-09-27,09/27/12
1886,2013-03-27,03/27/13
1887,2013-09-19,09/19/13
1888,2012-09-21,09/21/12
1889,2013-03-07,03/07/13
1890,2013-09-12,09/12/13
1891,2012-09-14,09/14/12
1892,2013-02-05,02/05/13
1893,2013-08-06,08/06/13
1894,2012-08-08,08/08/12
1895,2013-02-22,02/22/13
1896,2013-08-20,08/20/13
1897,2012-08-15,08/15/12
1898,2013-01-24,01/24/13
1899,2013-07-23,07/23/13
1900,2012-07-27,07/27/12
1901,2013-02-26,02/26/13
1902,2013-08-27,08/27/13
1903,2012-09-04,09/04/12
1904,2013-03-05,03/05/13
1905,2013-08-30,08/30/13
1906,2012-08-29,08/29/12
1907,2013-03-26,03/26/13
1908,2013-09-24,09/24/13
1909,2012-09-27,09/27/12
1910,2013-04-18,04/18/13
1911,2013-10-16,10/16/13
1912,2012-10-16,10/16/12
1913,2013-03-06,03/06/13
1914,2013-09-03,09/03/13
1915,2012-09-04,09/04/12
1916,2013-02-27,02/27/13
1917,2013-08-28,08/28/13
1918,2012-09-12,09/12/12
1919,2013-01-22,01/22/13
1920,2013-07-18,07/18/13
1921,2012-07-18,07/18/12
1922,2013-04-24,04/24/13
1923,2013-10-23,10/23/13
1924,2012-10-24,10/24/12
1925,2013-03-19,03/19/13
1926,2013-09-18,09/18/13
1927,2012-09-19,09/19/12
1928,2013-03-12,03/12/13
1929,2013-09-10,09/10/13
1930,2012-09-17,09/17/12
1931,2013-04-11,04/11/13
1932,2013-09-26,09/26/13
1933,2012-09-26,09/26/12
1934,2013-03-07,03/07/13
1935,2013-09-05,09/05/13
1936,2012-09-07,09/07/12
1937,2013-03-25,03/25/13
1938,2013-09-19,09/19/13
1939,2012-09-25,09/25/12
1940,2013-04-11,04/11/13
1941,2013-10-10,10/10/13
1942,2012-10-11,10/11/12
1943,2013-04-04,04/04/13
1944,2013-10-03,10/03/13
1945,2012-10-04,10/04/12
1946,2013-03-21,03/21/13
1947,2013-09-19,09/19/13
1948,2012-09-19,09/19/12
1949,2013-04-16,04/16/13
1950,2013-10-17,10/17/13
1951,2012-10-18,10/18/12
